4	[116676008-BS, 116680003-CF, 363714003-PR]
4	[116680003-CF, 246075003-OR, 246075003-SU, 363698007-BS, 370135005-QV]
4	[116680003-CF, 246454002-QV, 363705008-CF]
4	[116680003-CF, 246454002-QV, 370135005-QV]
4	[116680003-CF, 246454002-QV, 47429007-CF]
4	[116680003-CF, 255234002-PR, 363698007-BS, 370135005-QV]
4	[116680003-CF, 255234002-PR, 363698007-BS, 47429007-PO]
4	[116680003-CF, 363698007-BS, 418775008-PR, 419066007-SO]
4	[116680003-CF, 363698007-BS, 47429007-PR]
4	[116680003-CF, 363705008-CF, 42752001-CF]
4	[116680003-PR, 116686009-SN, 246093002-BS, 260686004-QV]
4	[116680003-PR, 246093002-SU, 260686004-QV, 363703001-QV]
4	[116680003-PR, 246513007-QV, 260507000-QV, 260686004-QV, 363700003-BS, 405813007-BS, 424226004-PO]
4	[116680003-PR, 246513007-QV, 260686004-QV, 363700003-BS, 363704007-BS]
4	[116680003-PR, 246513007-QV, 260686004-QV, 363700003-BS, 405814001-BS]
4	[116680003-PR, 246513007-QV, 260686004-QV, 405813007-BS, 424361007-SU]
4	[116680003-PR, 260507000-QV, 260686004-QV, 405813007-BS, 425391005-PO]
4	[116680003-PR, 260507000-QV, 260686004-QV]
4	[116680003-PR, 260507000-QV, 363704007-BS]
4	[116680003-PR, 260686004-QV, 260870009-QV, 363700003-BS, 405813007-BS, 424361007-SU]
4	[116680003-PR, 260686004-QV, 363700003-BS, 363701004-SU, 363703001-QV, 363709002-BS, 405814001-BS]
4	[116680003-PR, 260686004-QV, 363700003-BS, 363701004-SU, 405814001-BS]
4	[116680003-PR, 260686004-QV, 363700003-BS, 363709002-BS, 405814001-BS, 424361007-SU]
4	[116680003-PR, 260686004-QV, 363700003-BS, 405813007-BS, 405814001-BS, 424361007-SU]
4	[116680003-PR, 260686004-QV, 363700003-BS, 405813007-BS, 424226004-PO, 424244007-PF]
4	[116680003-PR, 260686004-QV, 363701004-SU, 363709002-BS, 405813007-BS, 405814001-BS]
4	[116680003-PR, 260686004-QV, 363701004-SU, 405813007-BS, 424226004-PO]
4	[116680003-PR, 260686004-QV, 363702006-CF, 405813007-BS, 405814001-BS, 424226004-PO]
4	[116680003-PR, 260686004-QV, 363703001-QV, 405815000-PO]
4	[116680003-PR, 260686004-QV, 363704007-BS, 405815000-PO]
4	[116680003-PR, 260686004-QV, 405815000-PO]
4	[116680003-SN, 118170007-PO, 370133003-SU]
3	[116676008-BS, 116680003-CF, 246075003-OR, 370135005-QV]
3	[116676008-BS, 116680003-CF, 246454002-QV, 255234002-CF, 363698007-BS]
3	[116676008-BS, 116680003-CF, 246454002-QV, 363698007-BS, 370135005-QV]
3	[116676008-BS, 116680003-CF, 363698007-BS, 42752001-CF, 47429007-CF]
3	[116676008-BS, 116680003-CF, 42752001-CF]
3	[116680003-CF, 246075003-PF, 363705008-CF]
3	[116680003-CF, 246075003-SU, 47429007-CF]
3	[116680003-CF, 263502005-QV, 47429007-CF]
3	[116680003-CF, 363698007-BS, 47429007-PB, 47429007-PO]
3	[116680003-CF, 370135005-QV, 47429007-CF]
3	[116680003-CF, 418775008-PR, 419066007-SO]
3	[116680003-EV, 246454002-QV]
3	[116680003-PR, 116686009-SN, 246093002-SU, 260686004-QV, 370129005-PR]
3	[116680003-PR, 116686009-SN, 246093002-SU, 260686004-QV, 370130000-QV]
3	[116680003-PR, 116686009-SN, 246093002-SU, 370130000-QV]
3	[116680003-PR, 246093002-SU, 260686004-QV, 405814001-BS]
3	[116680003-PR, 246513007-QV, 260686004-QV, 363699004-PO, 405813007-BS, 405814001-BS, 424361007-SU]
3	[116680003-PR, 246513007-QV, 260686004-QV]
3	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 363703001-QV, 363709002-BS, 405813007-BS, 405814001-BS]
3	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 405814001-BS, 424226004-PO]
3	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363701004-SU, 363703001-QV, 363709002-BS, 405813007-BS, 405814001-BS]
3	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV]
3	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 405813007-BS, 405814001-BS]
3	[116680003-PR, 260507000-QV, 260686004-QV, 405814001-BS]
3	[116680003-PR, 260507000-QV, 363699004-PO, 405814001-BS]
3	[116680003-PR, 260507000-QV, 363704007-BS, 424226004-PO]
3	[116680003-PR, 260507000-QV, 424876005-QV]
3	[116680003-PR, 260686004-QV, 260870009-QV, 363700003-BS, 405813007-BS, 424226004-PO]
3	[116680003-PR, 260686004-QV, 363699004-PO, 363702006-PR, 405814001-BS]
3	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 363709002-BS]
3	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 405813007-BS, 405814001-BS, 424226004-PO]
3	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 405813007-BS]
3	[116680003-PR, 260686004-QV, 363700003-BS, 363703001-QV, 405813007-BS, 405814001-BS, 424361007-SU]
3	[116680003-PR, 260686004-QV, 363700003-BS, 363709002-BS, 405813007-BS]
3	[116680003-PR, 260686004-QV, 363700003-BS, 405813007-BS, 405814001-BS, 425391005-PO]
3	[116680003-PR, 260686004-QV, 363700003-BS, 405814001-BS, 424226004-PO, 424876005-QV]
3	[116680003-PR, 260686004-QV, 363700003-BS, 405814001-BS, 424361007-SU, 425391005-PO]
3	[116680003-PR, 260686004-QV, 363700003-BS, 405814001-BS, 424876005-QV, 425391005-PO]
3	[116680003-PR, 260686004-QV, 363701004-SU, 363702006-CF, 405813007-BS]
3	[116680003-PR, 260686004-QV, 363701004-SU, 363702006-CF]
3	[116680003-PR, 260686004-QV, 363701004-SU, 363703001-QV, 363709002-BS]
3	[116680003-PR, 260686004-QV, 363701004-SU, 363703001-QV, 405813007-BS, 405814001-BS, 424226004-PO]
3	[116680003-PR, 260686004-QV, 363701004-SU, 363709002-BS, 363710007-PO, 405814001-BS]
3	[116680003-PR, 260686004-QV, 363701004-SU, 363709002-BS, 405814001-BS, 424226004-PO]
3	[116680003-PR, 260686004-QV, 363703001-QV, 363704007-BS, 405813007-BS]
3	[116680003-PR, 260686004-QV, 363710007-PO]
3	[116680003-PR, 260686004-QV, 405813007-BS, 405814001-BS, 424226004-PO, 424361007-SU, 425391005-PO]
3	[116680003-PR, 260686004-QV, 405813007-BS, 405814001-BS, 424361007-SU]
3	[116680003-PR, 260686004-QV, 405816004-BS]
3	[116680003-PR, 363702006-PR, 405813007-BS]
3	[116680003-PR, 363704007-BS, 425391005-PO]
3	[116680003-SI, 363589002-PR, 408730004-QV, 408731000-QV]
3	[116680003-SN, 118169006-BS, 118170007-PO, 370133003-SU]
3	[116680003-SN, 118169006-BS, 118170007-SO, 370133003-SU]
2	[116676008-BS, 116680003-CF, 246075003-OR, 363698007-BS, 370135005-QV, 42752001-CF]
2	[116676008-BS, 116680003-CF, 246454002-QV, 255234002-PR, 363698007-BS]
2	[116676008-BS, 116680003-CF, 246454002-QV, 363698007-BS, 42752001-CF, 47429007-CF]
2	[116676008-BS, 116680003-CF, 363698007-BS, 370135005-QV, 47429007-CF]
2	[116676008-BS, 116680003-CF, 363705008-CF]
2	[116680003-CF, 246075003-OR, 246454002-QV, 370135005-QV]
2	[116680003-CF, 246075003-OR, 255234002-PR]
2	[116680003-CF, 246075003-OR, 263502005-QV, 370135005-QV]
2	[116680003-CF, 246075003-PO, 255234002-CF]
2	[116680003-CF, 246075003-PO, 363698007-BS]
2	[116680003-CF, 246075003-SU, 246454002-QV]
2	[116680003-CF, 246075003-SU, 255234002-PR]
2	[116680003-CF, 246075003-SU, 263502005-QV]
2	[116680003-CF, 246454002-QV, 363698007-BS, 363705008-CF]
2	[116680003-CF, 246454002-QV, 363698007-BS, 363714003-OE]
2	[116680003-CF, 255234002-PR, 363698007-BS, 42752001-CF]
2	[116680003-CF, 255234002-PR, 363705008-CF]
2	[116680003-CF, 263502005-QV, 363698007-BS, 363705008-CF]
2	[116680003-CF, 263502005-QV, 363705008-CF]
2	[116680003-CF, 263502005-QV, 42752001-CF]
2	[116680003-CF, 370135005-QV, 47429007-PO]
2	[116680003-CF, 47429007-PO, 47429007-PR]
2	[116680003-PR, 116686009-SN, 246093002-SU, 260686004-QV, 370129005-PR, 370132008-QV]
2	[116680003-PR, 116686009-SN, 246093002-SU, 370132008-QV]
2	[116680003-PR, 116686009-SN, 260686004-QV, 405813007-BS]
2	[116680003-PR, 246093002-OE, 246093002-SU]
2	[116680003-PR, 246093002-OE, 370132008-QV]
2	[116680003-PR, 246093002-OR, 260686004-QV]
2	[116680003-PR, 246093002-SU, 260686004-QV, 363702006-CF]
2	[116680003-PR, 246093002-SU, 260686004-QV, 424361007-SU]
2	[116680003-PR, 246093002-SU, 370129005-PR]
2	[116680003-PR, 246513007-QV, 260507000-QV, 260686004-QV, 363700003-BS, 405814001-BS]
2	[116680003-PR, 246513007-QV, 260507000-QV, 260686004-QV, 405813007-BS, 425391005-PO]
2	[116680003-PR, 246513007-QV, 260686004-QV, 405814001-BS, 424226004-PO]
2	[116680003-PR, 246513007-QV, 260686004-QV, 405815000-PO]
2	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO]
2	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV, 363709002-BS, 405814001-BS]
2	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV, 363709002-BS, 424361007-SU]
2	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV, 424226004-PO]
2	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363709002-BS, 405814001-BS]
2	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 405813007-BS, 405814001-BS, 424226004-PO]
2	[116680003-PR, 260507000-QV, 260686004-QV, 363701004-SU, 405813007-BS, 405814001-BS]
2	[116680003-PR, 260507000-QV, 260686004-QV, 424226004-PO]
2	[116680003-PR, 260507000-QV, 363703001-QV]
2	[116680003-PR, 260686004-QV, 260870009-QV, 363699004-PO, 405813007-BS, 405814001-BS]
2	[116680003-PR, 260686004-QV, 260870009-QV, 363699004-PO]
2	[116680003-PR, 260686004-QV, 260870009-QV, 405813007-BS, 425391005-PO]
2	[116680003-PR, 260686004-QV, 260870009-QV]
2	[116680003-PR, 260686004-QV, 363699004-PB, 363699004-PO]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 363709002-BS, 424361007-SU]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 405813007-BS, 424244007-PF]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 424361007-SU]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 363710007-PO]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363704007-BS, 405814001-BS]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363704007-BS]
2	[116680003-PR, 260686004-QV, 363699004-PO, 363710007-PO, 405814001-BS]
2	[116680003-PR, 260686004-QV, 363699004-PO, 405813007-BS, 405814001-BS, 424876005-QV]
2	[116680003-PR, 260686004-QV, 363699004-PO, 405813007-BS, 405814001-BS, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363699004-PO, 405813007-BS, 424226004-PO]
2	[116680003-PR, 260686004-QV, 363699004-PO, 405813007-BS, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363699004-PO, 424226004-PO]
2	[116680003-PR, 260686004-QV, 363699004-PO, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363701004-SU, 363703001-QV, 363709002-BS]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363701004-SU, 363709002-BS, 405814001-BS]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363702006-CF, 405813007-BS, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363703001-QV, 405813007-BS, 405814001-BS, 424226004-PO, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363703001-QV, 405813007-BS, 405814001-BS, 424226004-PO]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363703001-QV, 405813007-BS, 424361007-SU]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363709002-BS, 424361007-SU]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363709002-BS]
2	[116680003-PR, 260686004-QV, 363700003-BS, 363710007-PO, 405813007-BS]
2	[116680003-PR, 260686004-QV, 363700003-BS, 405813007-BS, 405814001-BS, 424226004-PO, 424876005-QV]
2	[116680003-PR, 260686004-QV, 363700003-BS, 424244007-PF]
2	[116680003-PR, 260686004-QV, 363700003-BS, 424876005-QV]
2	[116680003-PR, 260686004-QV, 363701004-SU, 363702006-CF, 363709002-BS, 405814001-BS]
2	[116680003-PR, 260686004-QV, 363701004-SU, 363703001-QV, 363710007-PO, 405813007-BS, 405814001-BS]
2	[116680003-PR, 260686004-QV, 363701004-SU, 363703001-QV, 405814001-BS, 424226004-PO]
2	[116680003-PR, 260686004-QV, 363701004-SU, 405813007-BS, 405814001-BS, 424361007-SU]
2	[116680003-PR, 260686004-QV, 363701004-SU, 405813007-BS, 405814001-BS, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363701004-SU, 405814001-BS, 410675002-QV, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363701004-SU, 405814001-BS, 424226004-PO, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363701004-SU, 425391005-PO]
2	[116680003-PR, 260686004-QV, 363702006-CF, 363704007-BS, 405816004-BS]
2	[116680003-PR, 260686004-QV, 363709002-BS]
2	[116680003-PR, 260686004-QV, 405813007-BS, 424244007-PF, 424361007-SU]
2	[116680003-PR, 260686004-QV, 405814001-BS, 424361007-SU, 425391005-PO]
2	[116680003-PR, 260686004-QV, 405814001-BS, 424361007-SU]
2	[116680003-PR, 260686004-QV, 424226004-PO, 424361007-SU]
2	[116680003-PR, 260686004-QV, 424361007-SU, 425391005-PO]
2	[116680003-PR, 260686004-QV, 424876005-QV]
2	[116680003-PR, 363699004-PO, 363700003-BS]
2	[116680003-PR, 363700003-BS, 405813007-BS, 424226004-PO, 425391005-PO]
2	[116680003-PR, 363700003-BS, 405813007-BS, 424226004-PO]
2	[116680003-PR, 363702006-CF, 370131001-SO]
2	[116680003-PR, 363702006-PR, 405815000-PO]
2	[116680003-PR, 363703001-QV, 405813007-BS, 425391005-PO]
2	[116680003-PR, 363703001-QV, 405813007-BS]
2	[116680003-PR, 363704007-BS, 424361007-SU]
2	[116680003-PR, 363709002-BS]
2	[116680003-PR, 370130000-QV]
2	[116680003-PR, 405813007-BS, 424361007-SU]
2	[116680003-SI, 408729009-QV, 408731000-QV]
2	[116680003-SN, 118169006-BS, 118170007-PO]
1	[116676008-BS, 116680003-CF, 246075003-OR, 246454002-QV, 263502005-QV]
1	[116676008-BS, 116680003-CF, 246075003-OR, 246454002-QV, 363698007-BS, 370135005-QV]
1	[116676008-BS, 116680003-CF, 246075003-OR, 246454002-QV]
1	[116676008-BS, 116680003-CF, 246075003-OR, 255234002-CF, 363698007-BS]
1	[116676008-BS, 116680003-CF, 246075003-OR, 255234002-CF]
1	[116676008-BS, 116680003-CF, 246075003-OR, 263502005-QV, 363698007-BS, 47429007-PR]
1	[116676008-BS, 116680003-CF, 246075003-SU, 246454002-QV, 363698007-BS]
1	[116676008-BS, 116680003-CF, 246075003-SU, 255234002-PR, 363698007-BS]
1	[116676008-BS, 116680003-CF, 246075003-SU, 263502005-QV, 363698007-BS]
1	[116676008-BS, 116680003-CF, 246075003-SU, 363698007-BS, 370135005-QV, 42752001-CF]
1	[116676008-BS, 116680003-CF, 246454002-QV, 263502005-QV, 363698007-BS]
1	[116676008-BS, 116680003-CF, 246454002-QV, 363698007-BS, 363713009-QV, 363714003-OE]
1	[116676008-BS, 116680003-CF, 255234002-CF]
1	[116676008-BS, 116680003-CF, 255234002-PR, 363698007-BS, 363705008-CF]
1	[116676008-BS, 116680003-CF, 255234002-PR, 363698007-BS, 47429007-PO]
1	[116676008-BS, 116680003-CF, 255234002-PR, 370135005-QV]
1	[116676008-BS, 116680003-CF, 363698007-BS, 363705008-CF, 47429007-CF]
1	[116676008-BS, 116680003-CF, 363698007-BS, 363713009-QV, 363714003-PR]
1	[116676008-BS, 116680003-CF, 363698007-BS, 363714003-OE]
1	[116676008-BS, 116680003-CF, 363713009-QV, 363714003-PR]
1	[116676008-BS, 116680003-CF, 370135005-QV, 47429007-PO]
1	[116680003-CF, 246075003-OR, 246075003-SU, 363698007-BS]
1	[116680003-CF, 246075003-OR, 246454002-QV, 363698007-BS, 370135005-QV]
1	[116680003-CF, 246075003-OR, 255234002-CF, 363698007-BS]
1	[116680003-CF, 246075003-OR, 255234002-PR, 363698007-BS]
1	[116680003-CF, 246075003-OR, 255234002-PR, 370135005-QV]
1	[116680003-CF, 246075003-OR, 263502005-QV, 363698007-BS, 370135005-QV]
1	[116680003-CF, 246075003-OR, 363698007-BS, 363705008-CF]
1	[116680003-CF, 246075003-OR, 47429007-CF]
1	[116680003-CF, 246075003-PF, 246075003-SU]
1	[116680003-CF, 246075003-PF, 255234002-PR, 363698007-BS]
1	[116680003-CF, 246075003-PF, 255234002-PR]
1	[116680003-CF, 246075003-PF, 263502005-QV, 363698007-BS]
1	[116680003-CF, 246075003-PF, 47429007-PR]
1	[116680003-CF, 246075003-SU, 246454002-QV, 363698007-BS]
1	[116680003-CF, 246075003-SU, 263502005-QV, 363698007-BS]
1	[116680003-CF, 246075003-SU, 363705008-CF]
1	[116680003-CF, 246075003-SU, 47429007-PR]
1	[116680003-CF, 246454002-QV, 255234002-CF, 363705008-CF]
1	[116680003-CF, 246454002-QV, 255234002-CF]
1	[116680003-CF, 246454002-QV, 263502005-QV]
1	[116680003-CF, 246454002-QV, 363705008-CF, 370135005-QV]
1	[116680003-CF, 246454002-QV, 363705008-CF, 42752001-CF]
1	[116680003-CF, 255234002-PR, 263502005-QV]
1	[116680003-CF, 255234002-PR, 370135005-QV, 47429007-PO]
1	[116680003-CF, 255234002-PR, 47429007-CF]
1	[116680003-CF, 263502005-QV, 363714003-OE]
1	[116680003-CF, 263502005-QV, 370135005-QV, 42752001-CF]
1	[116680003-CF, 363698007-BS, 363705008-CF, 47429007-CF]
1	[116680003-CF, 363698007-BS, 370135005-QV, 47429007-PO]
1	[116680003-CF, 363698007-BS, 42752001-EV]
1	[116680003-CF, 363713009-QV, 363714003-OE, 42752001-CF]
1	[116680003-CF, 363714003-OE, 419066007-SO]
1	[116680003-CF, 370135005-QV, 47429007-PR]
1	[116680003-CF, 47429007-OR]
1	[116680003-EV, 246075003-PF]
1	[116680003-EV, 47429007-CF]
1	[116680003-PR, 116686009-SN, 246093002-OE, 260686004-QV, 370132008-QV]
1	[116680003-PR, 116686009-SN, 246093002-OR, 260686004-QV]
1	[116680003-PR, 116686009-SN, 246093002-SU, 260686004-QV, 363699004-PO, 424226004-PO]
1	[116680003-PR, 116686009-SN, 246093002-SU, 260686004-QV, 363703001-QV]
1	[116680003-PR, 116686009-SN, 246093002-SU, 260686004-QV, 405814001-BS]
1	[116680003-PR, 116686009-SN, 246093002-SU, 260686004-QV, 424226004-PO]
1	[116680003-PR, 116686009-SN, 246093002-SU, 370129005-PR]
1	[116680003-PR, 116686009-SN, 260686004-QV, 370129005-PR]
1	[116680003-PR, 116686009-SN, 260686004-QV, 405813007-BS, 424361007-SU]
1	[116680003-PR, 116686009-SN, 363702006-CF]
1	[116680003-PR, 116686009-SN, 363703001-QV]
1	[116680003-PR, 246093002-BS, 260686004-QV]
1	[116680003-PR, 246093002-BS, 370130000-QV]
1	[116680003-PR, 246093002-OE, 260686004-QV, 370130000-QV]
1	[116680003-PR, 246093002-OE, 260686004-QV, 405814001-BS]
1	[116680003-PR, 246093002-OR, 260686004-QV, 370132008-QV]
1	[116680003-PR, 246093002-SU, 260686004-QV, 363702006-PR]
1	[116680003-PR, 246093002-SU, 260686004-QV, 363704007-BS]
1	[116680003-PR, 246093002-SU, 260686004-QV, 405813007-BS, 424226004-PO]
1	[116680003-PR, 246093002-SU, 260686004-QV, 424226004-PO]
1	[116680003-PR, 246513007-QV, 260507000-QV, 260686004-QV, 363699004-PO, 363700003-BS, 405813007-BS]
1	[116680003-PR, 246513007-QV, 260507000-QV, 260686004-QV, 363699004-PO, 405814001-BS]
1	[116680003-PR, 246513007-QV, 260507000-QV, 260686004-QV, 363700003-BS, 363709002-BS, 405813007-BS]
1	[116680003-PR, 246513007-QV, 260507000-QV, 260686004-QV, 363700003-BS, 405813007-BS]
1	[116680003-PR, 246513007-QV, 260686004-QV, 363699004-PO, 363703001-QV, 405813007-BS, 405814001-BS]
1	[116680003-PR, 246513007-QV, 260686004-QV, 363699004-PO, 363704007-BS, 405814001-BS, 405815000-PO]
1	[116680003-PR, 246513007-QV, 260686004-QV, 363699004-PO, 405814001-BS, 425391005-PO]
1	[116680003-PR, 246513007-QV, 260686004-QV, 363700003-BS, 363702006-CF, 405813007-BS]
1	[116680003-PR, 246513007-QV, 260686004-QV, 363701004-SU]
1	[116680003-PR, 246513007-QV, 260686004-QV, 363703001-QV, 405813007-BS]
1	[116680003-PR, 246513007-QV, 260686004-QV, 363704007-BS, 405813007-BS]
1	[116680003-PR, 246513007-QV, 260686004-QV, 405813007-BS, 424226004-PO, 424361007-SU]
1	[116680003-PR, 246513007-QV, 260686004-QV, 405813007-BS, 424226004-PO, 425391005-PO]
1	[116680003-PR, 246513007-QV, 363704007-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PB, 363699004-PO, 363703001-QV, 405813007-BS, 405814001-BS, 424361007-SU]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 363700003-BS, 363703001-QV, 363709002-BS, 405813007-BS, 405814001-BS, 425391005-PO]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 363700003-BS, 405814001-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 363703001-QV, 405813007-BS, 405814001-BS, 424361007-SU, 425391005-PO]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 363703001-QV, 405813007-BS, 405814001-BS, 424361007-SU]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 405813007-BS, 405814001-BS, 424226004-PO]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363699004-PO, 405813007-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363701004-SU, 405814001-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363701004-SU]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363702006-CF, 405813007-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV, 363709002-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV, 363710007-PO, 405813007-BS, 405814001-BS, 424361007-SU]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV, 405813007-BS, 405814001-BS, 424361007-SU]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 363703001-QV, 405813007-BS, 424226004-PO, 425391005-PO]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 405813007-BS, 405814001-BS, 424361007-SU]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 405813007-BS, 405814001-BS, 424876005-QV]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 405814001-BS, 424361007-SU, 424876005-QV]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 405814001-BS, 424876005-QV]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS, 424226004-PO]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363700003-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363701004-SU, 363703001-QV, 363709002-BS, 405814001-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363701004-SU, 363703001-QV, 363709002-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363701004-SU, 363709002-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363701004-SU, 405814001-BS, 424226004-PO]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363703001-QV, 363704007-BS, 405813007-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 363704007-BS, 405816004-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 405813007-BS, 405814001-BS]
1	[116680003-PR, 260507000-QV, 260686004-QV, 405813007-BS, 424226004-PO, 424876005-QV]
1	[116680003-PR, 260507000-QV, 260686004-QV, 405813007-BS, 424226004-PO, 425391005-PO]
1	[116680003-PR, 260507000-QV, 260686004-QV, 405814001-BS, 424876005-QV]
1	[116680003-PR, 260507000-QV, 363700003-BS, 363704007-BS, 424226004-PO]
1	[116680003-PR, 260507000-QV, 405814001-BS, 405815000-PO]
1	[116680003-PR, 260686004-QV, 260870009-QV, 405813007-BS, 424876005-QV]
1	[116680003-PR, 260686004-QV, 363699004-PB, 363699004-PO, 363700003-BS, 363709002-BS, 424361007-SU]
1	[116680003-PR, 260686004-QV, 363699004-PB, 363699004-PO, 363700003-BS, 424361007-SU]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 363703001-QV, 363709002-BS, 405813007-BS, 405814001-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 363703001-QV, 363709002-BS, 424361007-SU]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 363709002-BS, 405814001-BS, 424361007-SU]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 363709002-BS, 405814001-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 405814001-BS, 424226004-PO]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363700003-BS, 405814001-BS, 424876005-QV]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363701004-SU, 405813007-BS, 405814001-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363701004-SU, 405814001-BS, 424226004-PO]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363701004-SU, 405814001-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363701004-SU]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363702006-CF, 363703001-QV, 405813007-BS, 405814001-BS, 425391005-PO]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363702006-CF, 405813007-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363702006-CF]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363702006-PR, 363703001-QV, 425391005-PO]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363702006-PR]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 363704007-BS, 405814001-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 363709002-BS, 405813007-BS, 405814001-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 363709002-BS, 405814001-BS]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 405813007-BS, 405814001-BS, 424361007-SU, 425391005-PO]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 405813007-BS, 405814001-BS, 424361007-SU]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 424226004-PO]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363703001-QV, 424361007-SU]
1	[116680003-PR, 260686004-QV, 363699004-PO, 363709002-BS, 405814001-BS, 424361007-SU]
