119	[116680003-PR,260686004-AT,363702006-PR,363703001-INT]
118	[116680003-PR,260507000-SAV,260686004-AT,363703001-INT,405813007-AABS,424226004-DV]
117	[116680003-PR,260507000-SAV,260686004-AT,363700003-MA,405813007-AABS]
115	[116680003-PR,260686004-AT,363699004-DV,405813007-AABS,405814001-AABS,424361007-SU]
111	[116680003-CF,47429007-CF]
111	[116680003-CF,47429007-PR]
111	[116680003-CF,47429007-EV]
111	[116680003-CF,47429007-OR]
111	[116680003-CF,47429007-SU]
111	[116680003-CF,47429007-PO]
111	[116680003-CF,47429007-PF]
111	[116680003-CF,47429007-PB]
111	[116680003-CF,47429007-SM]
111	[116680003-PR,260686004-AT,363699004-DV,405813007-AABS,405814001-AABS]
106	[116680003-CF,246454002-POL,363698007-AABS]
105	[116680003-CF,116676008-MA,246075003-OR,363698007-AABS,370135005-AI]
105	[116680003-CF,116676008-MA,246075003-OR,363698007-AABS,370135005-IP]
105	[116680003-CF,116676008-MA,246075003-OR,363698007-AABS,370135005-HP]
105	[116680003-CF,116676008-MA,246075003-SU,363698007-AABS,370135005-AI]
105	[116680003-CF,116676008-MA,246075003-SU,363698007-AABS,370135005-IP]
105	[116680003-CF,116676008-MA,246075003-SU,363698007-AABS,370135005-HP]
105	[116680003-CF,116676008-MA,246075003-PO,363698007-AABS,370135005-AI]
105	[116680003-CF,116676008-MA,246075003-PO,363698007-AABS,370135005-IP]
105	[116680003-CF,116676008-MA,246075003-PO,363698007-AABS,370135005-HP]
105	[116680003-CF,116676008-MA,246075003-PF,363698007-AABS,370135005-AI]
105	[116680003-CF,116676008-MA,246075003-PF,363698007-AABS,370135005-IP]
105	[116680003-CF,116676008-MA,246075003-PF,363698007-AABS,370135005-HP]
105	[116680003-CF,116676008-MA,246075003-PB,363698007-AABS,370135005-AI]
105	[116680003-CF,116676008-MA,246075003-PB,363698007-AABS,370135005-IP]
105	[116680003-CF,116676008-MA,246075003-PB,363698007-AABS,370135005-HP]
105	[116680003-CF,116676008-MA,246075003-SM,363698007-AABS,370135005-AI]
105	[116680003-CF,116676008-MA,246075003-SM,363698007-AABS,370135005-IP]
105	[116680003-CF,116676008-MA,246075003-SM,363698007-AABS,370135005-HP]
101	[116680003-CF,116676008-MA,246075003-OR,263502005-CC,363698007-AABS]
101	[116680003-CF,116676008-MA,246075003-SU,263502005-CC,363698007-AABS]
101	[116680003-CF,116676008-MA,246075003-PO,263502005-CC,363698007-AABS]
101	[116680003-CF,116676008-MA,246075003-PF,263502005-CC,363698007-AABS]
101	[116680003-CF,116676008-MA,246075003-PB,263502005-CC,363698007-AABS]
101	[116680003-CF,116676008-MA,246075003-SM,263502005-CC,363698007-AABS]
101	[116680003-CF,116676008-MA,246454002-POL,363698007-AABS,363705008-CF]
100	[116680003-CF,246075003-OR,363698007-AABS]
100	[116680003-CF,246075003-SU,363698007-AABS]
100	[116680003-CF,246075003-PO,363698007-AABS]
100	[116680003-CF,246075003-PF,363698007-AABS]
100	[116680003-CF,246075003-PB,363698007-AABS]
100	[116680003-CF,246075003-SM,363698007-AABS]
99	[116680003-PR,260870009-PRO]
98	[116680003-PR,260507000-SAV,260686004-AT,363700003-MA,405814001-AABS]
98	[116680003-PR,260507000-SAV,260686004-AT,363703001-INT,405813007-AABS]
97	[116680003-CF,370135005-AI]
97	[116680003-CF,370135005-IP]
97	[116680003-CF,370135005-HP]
97	[116680003-PR,246093002-SU]
97	[116680003-PR,246093002-OE]
97	[116680003-PR,246093002-CS]
97	[116680003-PR,246093002-OR]
96	[116680003-CF,246075003-OR,370135005-AI]
96	[116680003-CF,246075003-OR,370135005-IP]
96	[116680003-CF,246075003-OR,370135005-HP]
96	[116680003-CF,246075003-SU,370135005-AI]
96	[116680003-CF,246075003-SU,370135005-IP]
96	[116680003-CF,246075003-SU,370135005-HP]
96	[116680003-CF,246075003-PO,370135005-AI]
96	[116680003-CF,246075003-PO,370135005-IP]
96	[116680003-CF,246075003-PO,370135005-HP]
96	[116680003-CF,246075003-PF,370135005-AI]
96	[116680003-CF,246075003-PF,370135005-IP]
96	[116680003-CF,246075003-PF,370135005-HP]
96	[116680003-CF,246075003-PB,370135005-AI]
96	[116680003-CF,246075003-PB,370135005-IP]
96	[116680003-CF,246075003-PB,370135005-HP]
96	[116680003-CF,246075003-SM,370135005-AI]
96	[116680003-CF,246075003-SM,370135005-IP]
96	[116680003-CF,246075003-SM,370135005-HP]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-CF]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-PR]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-EV]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-OR]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-SU]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-PO]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-PF]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-PB]
95	[116680003-CF,116676008-MA,363698007-AABS,47429007-SM]
95	[116680003-PR,260686004-AT,363703001-INT,405813007-AABS,424226004-DV]
